company_id,company_name,company_type,property_id,ccn,facility_name,crm_type,current_atlas_type
411,FOCUSED POST ACUTE CARE PARTNERS,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
411,FOCUSED POST ACUTE CARE PARTNERS,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
530,HAMILTON COUNTY HOSPITAL DISTRICT,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
530,HAMILTON COUNTY HOSPITAL DISTRICT,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
530,HAMILTON COUNTY HOSPITAL DISTRICT,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
11616,HIGHLAND OPERATING CR LLC,owner_operator,1871,105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,Owner,facility_operator
11616,HIGHLAND OPERATING CR LLC,owner_operator,7943,335211,GLENGARIFF HEALTH CARE CENTER,Owner,facility_operator
11616,HIGHLAND OPERATING CR LLC,owner_operator,2154,105939,PALMETTO SUBACUTE CARE CENTER,Type2,property_owner
193,JAG HEALTHCARE,owner_operator,9540,366203,ORRVILLE POINTE,Type3,facility_operator
193,JAG HEALTHCARE,owner_operator,9620,366313,SCIOTO POINTE,Type2,property_owner
193,JAG HEALTHCARE,owner_operator,8994,365331,"SHELBY POINTE, INC",Type2,property_owner
482,MOMENTUM SKILLED SERVICES,ownership,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
482,MOMENTUM SKILLED SERVICES,ownership,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
482,MOMENTUM SKILLED SERVICES,ownership,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
595,PARAMOUNT HEALTHCARE,other,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
595,PARAMOUNT HEALTHCARE,other,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
595,PARAMOUNT HEALTHCARE,other,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
118,"PEAK RESOURCES, INC.",owner_operator,8445,345013,PEAK RESOURCES - CHARLOTTE,Owner,facility_operator
118,"PEAK RESOURCES, INC.",owner_operator,8750,345494,PEAK RESOURCES - GASTONIA,Owner,facility_operator
118,"PEAK RESOURCES, INC.",owner_operator,8705,345429,PEAK RESOURCES - PINELAKE,Owner,facility_operator
168,PRIORITY MANAGEMENT,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
168,PRIORITY MANAGEMENT,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
168,PRIORITY MANAGEMENT,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
398,ROCKY MOUNTAIN CARE,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
398,ROCKY MOUNTAIN CARE,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
398,ROCKY MOUNTAIN CARE,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
417,RUBY HEALTHCARE,other,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
417,RUBY HEALTHCARE,other,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
417,RUBY HEALTHCARE,other,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
198,SANSTONE HEALTH & REHABILITATION,owner_operator,8718,345446,COLLEGE PINES HEALTH AND REHABILITATION,Type2,property_owner
198,SANSTONE HEALTH & REHABILITATION,owner_operator,8529,345187,GRACE HEIGHTS HEALTH & REHABILITATION,Type2,property_owner
198,SANSTONE HEALTH & REHABILITATION,owner_operator,8492,345137,THE LODGE AT ROCKY MOUNT HEALTH AND REHABILITATION,Type2,property_owner
401,SAPPHIRE CARE GROUP,owner_operator,4719,185338,CHRISTIAN HEIGHTS NURSING AND REHABILITATION CENTER,Type2,property_owner
401,SAPPHIRE CARE GROUP,owner_operator,8276,335663,"SAFIRE REHABILITATION OF SOUTHTOWN, L L C",Owner,facility_operator
401,SAPPHIRE CARE GROUP,owner_operator,7984,335275,SAPPHIRE NURSING AT WAPPINGERS,Owner,facility_operator
280,SIGNATURE HEALTHCARE,owner_operator,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
280,SIGNATURE HEALTHCARE,owner_operator,8635,345336,SIGNATURE HEALTHCARE OF ROANOKE RAPIDS,Type2,property_owner
280,SIGNATURE HEALTHCARE,owner_operator,11271,445363,STANDING STONE CARE AND REHAB,Type2,property_owner
436,SUMMIT LTC,owner_operator,2699,135011,GATEWAY TRANSITIONAL CARE CENTER,Type3,facility_operator
436,SUMMIT LTC,owner_operator,2704,135020,RIVER'S EDGE REHABILITATION & LIVING CENTER,Owner,facility_operator
436,SUMMIT LTC,owner_operator,10941,425159,ROCK HILL POST ACUTE CARE CENTER,Type2,property_owner
213,THE MAYER FAMILY,owner_operator,7877,335079,GOLD CREST CARE CENTER,Owner,facility_operator
213,THE MAYER FAMILY,owner_operator,8244,335619,NORTH COUNTRY NURSING & REHABILITATION CENTER,Owner,facility_operator
213,THE MAYER FAMILY,owner_operator,8205,335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,Type2,property_owner
470,TRIO HEALTHCARE,owner_operator,11862,495264,BAYSIDE OF POQUOSON HEALTH AND REHAB,Type2,property_owner
470,TRIO HEALTHCARE,owner_operator,11841,495240,FREDERICKSBURG HEALTH AND REHAB,Type2,property_owner
470,TRIO HEALTHCARE,owner_operator,11780,495149,PORTSMOUTH HEALTH AND REHAB,Type2,property_owner
12421,"WINDSOR PARK NURSING HOME, INC.",owner_operator,7877,335079,GOLD CREST CARE CENTER,Owner,facility_operator
12421,"WINDSOR PARK NURSING HOME, INC.",owner_operator,8244,335619,NORTH COUNTRY NURSING & REHABILITATION CENTER,Owner,facility_operator
12421,"WINDSOR PARK NURSING HOME, INC.",owner_operator,8205,335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,Type2,property_owner
13971,"WOODBURY WELLNESS CENTER, INC.",owner_operator,8445,345013,PEAK RESOURCES - CHARLOTTE,Owner,facility_operator
13971,"WOODBURY WELLNESS CENTER, INC.",owner_operator,8750,345494,PEAK RESOURCES - GASTONIA,Owner,facility_operator
13971,"WOODBURY WELLNESS CENTER, INC.",owner_operator,8643,345349,WOODBURY WELLNESS CENTER INC,Type3,property_owner
13975,A G RHODES HOME COBB INC,owner_operator,2483,115521,"A.G. RHODES HOME, INC - COBB",Type3,property_owner
13975,A G RHODES HOME COBB INC,owner_operator,2348,115275,"A.G. RHODES HOME, INC, THE",Type2,property_owner
11845,A G RHODES HOME INC,owner_operator,2483,115521,"A.G. RHODES HOME, INC - COBB",Type3,property_owner
11845,A G RHODES HOME INC,owner_operator,2348,115275,"A.G. RHODES HOME, INC, THE",Type2,property_owner
12034,A. G. RHODES HOME INC. AT WESLEY WOODS,owner_operator,2483,115521,"A.G. RHODES HOME, INC - COBB",Type3,property_owner
12034,A. G. RHODES HOME INC. AT WESLEY WOODS,owner_operator,2348,115275,"A.G. RHODES HOME, INC, THE",Type2,property_owner
12675,"ALACHUA COUNTY HRC, LLC",owner_operator,1972,105636,BELLEAIR HEALTH CARE CENTER,Owner,facility_operator
12675,"ALACHUA COUNTY HRC, LLC",owner_operator,2055,105754,CONWAY LAKES HEALTH & REHABILITATION CENTER,Owner,facility_operator
288,AOM HEALTHCARE,owner_operator,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
288,AOM HEALTHCARE,owner_operator,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
13670,BAPTIST RETIREMENT HOMES OF NORTH CAROLINA INCORPORATED,operating,8707,345432,RIVER BEND HEALTH AND REHABILITATION,Owner,property_seller
13670,BAPTIST RETIREMENT HOMES OF NORTH CAROLINA INCORPORATED,operating,8774,345525,THE GARDENS OF TAYLOR GLEN RETIREMENT COMMUNITY,Owner,facility_operator
14422,BRENDA THOMPSON,owner_operator,11028,425412,RETREAT AT WELLMORE OF LEXINGTON,Type2,property_owner
14422,BRENDA THOMPSON,owner_operator,11026,425407,THE LODGE AT WELLMORE- TEGA CAY,Type2,property_owner
45,CATHOLIC CHARITIES NEW HAMPSHIRE,owner_operator,7406,305067,MOUNT CARMEL REHABILITATION AND NURSING CENTER,Type3,property_owner
45,CATHOLIC CHARITIES NEW HAMPSHIRE,owner_operator,7408,305069,SAINT ANN REHABILITATION AND NURSING CENTER,Type2,property_owner
11563,"CEDAR SPRINGS HEALTH & REHAB, LLC",owner_operator,2368,115319,FIFTH AVENUE HEALTH CARE,Type2,property_owner
11563,"CEDAR SPRINGS HEALTH & REHAB, LLC",owner_operator,2631,115717,RELIABLE HEALTH & REHAB AT LAKEWOOD,Type2,property_owner
86,CENTURY CARE MANAGEMENT,owner_operator,8783,345535,ADAMS FARM LIVING & REHABILITATION,Type2,property_owner
86,CENTURY CARE MANAGEMENT,owner_operator,8675,345391,HEARTLAND LIVING & REHAB AT THE MOSES H CONE MEMORIAL HOSPITAL,Type2,property_owner
10868,CHULIO HILLS HEALTH & REHAB LLC,owner_operator,2368,115319,FIFTH AVENUE HEALTH CARE,Type2,property_owner
10868,CHULIO HILLS HEALTH & REHAB LLC,owner_operator,2631,115717,RELIABLE HEALTH & REHAB AT LAKEWOOD,Type2,property_owner
5,CLEAR CHOICE HEALTHCARE,owner_operator,1972,105636,BELLEAIR HEALTH CARE CENTER,Owner,facility_operator
5,CLEAR CHOICE HEALTHCARE,owner_operator,2055,105754,CONWAY LAKES HEALTH & REHABILITATION CENTER,Owner,facility_operator
170,COMMONWEALTH CARE OF ROANOKE,owner_operator,11915,495352,LEE HEALTH AND REHAB CENTER,Type2,property_owner
170,COMMONWEALTH CARE OF ROANOKE,owner_operator,11918,495355,RADFORD HEALTH AND REHAB CENTER,Type2,property_owner
11458,DGS HEALTHCARE ELKIN INC DBA CHATHAM NURSING AND REHABILITATION,owner_operator,8783,345535,ADAMS FARM LIVING & REHABILITATION,Type2,property_owner
11458,DGS HEALTHCARE ELKIN INC DBA CHATHAM NURSING AND REHABILITATION,owner_operator,8675,345391,HEARTLAND LIVING & REHAB AT THE MOSES H CONE MEMORIAL HOSPITAL,Type2,property_owner
14467,DONALD THOMPSON,owner_operator,11028,425412,RETREAT AT WELLMORE OF LEXINGTON,Type2,property_owner
14467,DONALD THOMPSON,owner_operator,11026,425407,THE LODGE AT WELLMORE- TEGA CAY,Type2,property_owner
14641,DTD HC / TARA CARES,ownership,2347,115273,DOUGLASVILLE NURSING AND REHABILITATION CENTER,Owner,facility_operator
14641,DTD HC / TARA CARES,ownership,2504,115545,JONESBORO NURSING AND REHABILITATION CENTER,Owner,facility_operator
14594,ELI STROHLI,owner_operator,1641,105005,CORAL GABLES NURSING AND REHABILITATION CENTER,Type2,property_owner
14594,ELI STROHLI,owner_operator,1798,105410,PORT ST LUCIE REHABILITATION AND HEALTHCARE,Type2,property_owner
226,FAMILY OF CARING HEALTHCARE,owner_operator,1871,105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,Owner,facility_operator
226,FAMILY OF CARING HEALTHCARE,owner_operator,7943,335211,GLENGARIFF HEALTH CARE CENTER,Owner,facility_operator
41,FUTURE CARE/LIFEBRIDGE HEALTH,owner_operator,5240,215176,FUTURE CARE CANTON HARBOR,Type3,property_owner
41,FUTURE CARE/LIFEBRIDGE HEALTH,owner_operator,5228,215147,FUTURE CARE NORTHPOINT,Type3,property_owner
13649,GREENERY OPERATING LLC,operating,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
13649,GREENERY OPERATING LLC,operating,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
13852,HARMONY COURT REHAB AND NURSING LLC,operating,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
13852,HARMONY COURT REHAB AND NURSING LLC,operating,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
12598,HOLLIS PARK MANOR NURSING HOME INC,owner_operator,7877,335079,GOLD CREST CARE CENTER,Owner,facility_operator
12598,HOLLIS PARK MANOR NURSING HOME INC,owner_operator,8205,335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,Type2,property_owner
56,HURLBUT CARE,owner_operator,8075,335400,"SENECA NURSING & REHABILITATION CENTER, LLC",Owner,facility_operator
56,HURLBUT CARE,owner_operator,8030,335341,THE HURLBUT,Owner,facility_operator
14379,JOETTE K BROWN,owner_operator,82,015155,"RIDGEVIEW HEALTH SERVICES, INC",Type2,property_owner
14379,JOETTE K BROWN,owner_operator,143,015315,"RIDGEWOOD HEALTH SERVICES, INC.",Type2,property_owner
521,JOURNEY HEALTHCARE,owner_operator,2458,115482,"CROSSINGS AT EAST LAKE OF JOURNEY LLC, THE",Type3,facility_operator
521,JOURNEY HEALTHCARE,owner_operator,2470,115502,JASPER POINT OF JOURNEY LLC,Owner,facility_operator
123,LIFEWORKS REHAB,owner_operator,11233,445292,BEECH TREE HEALTH AND REHABILITATION,Type2,property_owner
123,LIFEWORKS REHAB,owner_operator,8525,345183,CABARRUS HEALTH AND REHABILITATION,Type2,property_owner
10291,"LUTHERAN HOMES OF SC, INC.",owner_operator,11002,425374,FRANKE HEALTH CARE CENTER,Type2,property_owner
10291,"LUTHERAN HOMES OF SC, INC.",owner_operator,11011,425387,RICE ESTATE REHABILITATION AND HEALTHCARE,Type2,property_owner
14352,MENDEL BRECHER,operating,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
14352,MENDEL BRECHER,operating,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
13728,"MIDWAY NURSING HOME, INC.",owner_operator,8184,335540,THE GRAND REHABILITATION AND NRSG AT GUILDERLAND,Type2,property_owner
13728,"MIDWAY NURSING HOME, INC.",owner_operator,8403,335827,THE GRAND REHABILITATION AND NRSG AT RIVER VALLEY,Type3,property_owner
12836,MURPHY REHABILITATION INC,owner_operator,8783,345535,ADAMS FARM LIVING & REHABILITATION,Type2,property_owner
12836,MURPHY REHABILITATION INC,owner_operator,8675,345391,HEARTLAND LIVING & REHAB AT THE MOSES H CONE MEMORIAL HOSPITAL,Type2,property_owner
114,NATIONWIDE HEALTHCARE SERVICES,owner_operator,10242,395227,BROOKSIDE HEALTHCARE & REHABILITATION CENTER,Type2,property_owner
114,NATIONWIDE HEALTHCARE SERVICES,owner_operator,10428,395535,LAUREL SQUARE HEALTHCARE AND REHABILITATION CENTER,Type2,property_owner
76,NORBERT BENNETT & DONALD DENZ,owner_operator,2347,115273,DOUGLASVILLE NURSING AND REHABILITATION CENTER,Owner,facility_operator
76,NORBERT BENNETT & DONALD DENZ,owner_operator,2504,115545,JONESBORO NURSING AND REHABILITATION CENTER,Owner,facility_operator
390,PALM GARDEN HEALTH AND REHABILITATION,owner_operator,1953,105610,PALM GARDEN OF AVENTURA,Owner,facility_operator
390,PALM GARDEN HEALTH AND REHABILITATION,owner_operator,1945,105600,PALM GARDEN OF PORT SAINT LUCIE,Owner,facility_operator
82,RELIABLE HEALTH CARE MANAGEMENT,owner_operator,2368,115319,FIFTH AVENUE HEALTH CARE,Type2,property_owner
82,RELIABLE HEALTH CARE MANAGEMENT,owner_operator,2631,115717,RELIABLE HEALTH & REHAB AT LAKEWOOD,Type2,property_owner
59,SENIOR LIVING COMMUNITIES,owner_operator,11028,425412,RETREAT AT WELLMORE OF LEXINGTON,Type2,property_owner
59,SENIOR LIVING COMMUNITIES,owner_operator,11026,425407,THE LODGE AT WELLMORE- TEGA CAY,Type2,property_owner
13802,"SUNRISE MANOR NURSING HOME, INC.",owner_operator,7877,335079,GOLD CREST CARE CENTER,Owner,facility_operator
13802,"SUNRISE MANOR NURSING HOME, INC.",owner_operator,8205,335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,Type2,property_owner
153,THE GRAND HEALTHCARE,owner_operator,8184,335540,THE GRAND REHABILITATION AND NRSG AT GUILDERLAND,Type2,property_owner
153,THE GRAND HEALTHCARE,owner_operator,8403,335827,THE GRAND REHABILITATION AND NRSG AT RIVER VALLEY,Type3,property_owner
13383,THE REHABILITATION CENTER AT JUPITER GARDENS LLC,owner_operator,1871,105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,Owner,facility_operator
13383,THE REHABILITATION CENTER AT JUPITER GARDENS LLC,owner_operator,7943,335211,GLENGARIFF HEALTH CARE CENTER,Owner,facility_operator
14579,TODD W NUNN,owner_operator,8750,345494,PEAK RESOURCES - GASTONIA,Owner,facility_operator
14579,TODD W NUNN,owner_operator,8705,345429,PEAK RESOURCES - PINELAKE,Owner,facility_operator
15307,VOLUNTEERS OF AMERICA CARE FACILITIES,owner_operator,1871,105506,ENCORE AT BOCA RATON REHABILITATION AND NURSING CE,Owner,facility_operator
15307,VOLUNTEERS OF AMERICA CARE FACILITIES,owner_operator,7943,335211,GLENGARIFF HEALTH CARE CENTER,Owner,facility_operator
10994,WOODS EDGE REHAB AND NURSING LLC,operating,2571,115636,FOUNTAIN BLUE REHAB AND NURSING,Owner,facility_operator
10994,WOODS EDGE REHAB AND NURSING LLC,operating,10540,395695,GREENERY CENTER FOR REHAB AND NURSING,Owner,facility_operator
15212,ADIRONDACK MEDICAL CENTER,other,7979,335267,ELDERWOOD OF UIHLEIN AT LAKE PLACID,Owner,property_seller
116,ADVANCED HEALTH CARE,owner_operator,2726,135080,GRANGEVILLE HEALTH & REHABILITATION OF CASCADIA,Type2,property_seller
165,APPLE REHAB,owner_operator,10862,415120,APPLE REHAB CLIPPER,Owner,facility_operator
20904,ARBA Group,owner_operator,8635,345336,SIGNATURE HEALTHCARE OF ROANOKE RAPIDS,Type2,property_owner
246,ASBURY COMMUNITIES,owner_operator,10267,395283,OAK GLEN HEALTHCARE AND REHABILITATION CENTER,Owner,property_seller
90,ATRIUM CENTERS,owner_operator,9511,366169,BLOSSOM NURSING AND REHAB CENTER,Type2,property_owner
55,ATRIUM HEALTH,owner_operator,9511,366169,BLOSSOM NURSING AND REHAB CENTER,Type2,property_owner
98,AVALON HEALTH CARE,owner_operator,11685,465180,SOUTHERN UTAH VETERANS HOME - IVINS,Type2,property_owner
10966,"BACON COUNTY HEALTH SERVICES, INC.",owner_operator,2479,115513,TWIN OAKS CONVALESCENT CENTER,Type2,property_owner
80,BALL HEALTHCARE SERVICES,owner_operator,4,015014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,Owner,facility_operator
13106,BELKNAP COUNTY,owner_operator,7436,305101,BELKNAP COUNTY NURSING HOME,Type2,property_owner
10924,"BROADMEAD, INC",owner_operator,5209,215123,BROADMEAD,Type2,property_owner
14487,BRYAN MOON,owner_operator,2758,135136,QUINN MEADOWS REHABILITATION AND CARE CENTER,Type2,property_owner
224,CADIA HEALTHCARE,owner_operator,1618,085054,CADIA REHABILITATION PIKE CREEK,Type2,property_owner
103,CAMBRIDGE HEALTHCARE SERVICES,owner_operator,8635,345336,SIGNATURE HEALTHCARE OF ROANOKE RAPIDS,Type2,property_owner
6,CAREONE,owner_operator,10644,395851,REHAB & NURSING CTR GREATER PITTSBURGH,Owner,facility_operator
413,CARING HEALTHCARE GROUP,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
189,CENTRAL MANAGEMENT COMPANY,owner_operator,5063,195635,CAPITAL OAKS NURSING & REHABILITATION CENTER LLC,Owner,facility_operator
12821,CHURCH OF GOD HOME INC,owner_operator,10600,395784,LETORT SPRING NURSING AND REHAB LLC,Type2,property_owner
10264,"COMMUNITY CARE OF RUTHERFORD COUNTY, INC.",owner_operator,11293,445406,COMMUNITY CARE OF RUTHERFORD,Type2,property_owner
13509,COMMUNITY PLACE,owner_operator,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
13611,COUNTY OF CHESHIRE,owner_operator,7393,305054,CHESHIRE COUNTY HOME,Type2,property_owner
22,COVENANT HEALTH,owner_operator,10848,415085,MOUNT ST RITA HEALTH CENTRE,Type2,property_owner
83,CROSSROADS MEDICAL MANAGEMENT,owner_operator,2538,115593,BAYVIEW NURSING HOME,Type2,property_owner
539,DAVID MARX,owner_operator,4559,185039,HIGHLANDS NURSING AND REHABILITATION,Type2,property_owner
13687,DELCO INC,owner_operator,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
179,DELMAR GARDENS,owner_operator,2376,115330,DELMAR GARDENS OF SMYRNA,Owner,facility_operator
120,DIVINE HEALTHCARE MANAGEMENT,owner_operator,11233,445292,BEECH TREE HEALTH AND REHABILITATION,Type2,property_owner
11570,DOS OF EDEN SPRINGS LLC,owner_operator,1876,105511,HIALEAH SHORES NURSING AND REHAB CENTER,Type2,property_owner
10390,"DOS OF HIALEAH, INC",owner_operator,1876,105511,HIALEAH SHORES NURSING AND REHAB CENTER,Type2,property_owner
11347,DOS OF NORTH SHORE LTD,owner_operator,1876,105511,HIALEAH SHORES NURSING AND REHAB CENTER,Type2,property_owner
233,ELDER SERVICES,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
345,ELDERWOOD,owner_operator,8337,335752,ELDERWOOD AT CHEEKTOWAGA,Owner,facility_operator
254,EPHRAM LAHASKY,owner_operator,11233,445292,BEECH TREE HEALTH AND REHABILITATION,Type2,property_owner
461,ESSENTIAL HEALTHCARE,owner_operator,8244,335619,NORTH COUNTRY NURSING & REHABILITATION CENTER,Owner,facility_operator
10876,GEORGE COUNTY HOSPITAL,owner_operator,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
10727,GEORGE REGIONAL HEALTH AND REHAB CENTER,owner_operator,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
499,GLOBAL HEALTHCARE REIT,owner_operator,2416,115397,PROVIDENCE OF SPARTA HEALTH AND REHAB,Type2,property_owner
10917,"GOODWILL MENNONITE HOME, INC.",owner_operator,5292,215250,"GOODWILL MENNONITE HOME, INC.",Type2,property_owner
12909,HATTIESBURG HEALTH & REHAB CENTER LLC,operating,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
115,HCF MANAGEMENT,owner_operator,10508,395645,EDINBORO MANOR,Owner,facility_operator
291,HEALTH SERVICES MANAGEMENT,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
10547,"HIGHLAND NURSING HOME, INC.",operating,8244,335619,NORTH COUNTRY NURSING & REHABILITATION CENTER,Owner,facility_operator
12012,"HILLCREST CONVALESCENT CENTER, INC.",owner_operator,8438,345001,HILLCREST CONVALESCENT CENTER,Type2,property_owner
10654,"HILLCREST RALEIGH AT CRABTREE, LLC",owner_operator,8438,345001,HILLCREST CONVALESCENT CENTER,Type2,property_owner
11583,"HILLSIDE NURSING CENTER OF WAKE FOREST, INC.",owner_operator,8696,345417,HILLSIDE NURSING CENTER OF WAKE FOREST,Type2,property_owner
403,HMG HEALTHCARE,owner_operator,1724,105297,BROOKSVILLE HEALTHCARE CENTER,Type2,property_owner
12507,HOLZER SENIOR CARE CENTER,owner_operator,9403,365998,HOLZER SENIOR CARE CENTER,Type3,property_owner
14394,HUGH S CAMPBELL,owner_operator,8587,345267,BLADEN EAST HEALTH AND REHAB,Type2,property_owner
13150,JOHN CLARKE RETIREMENT CENTER,owner_operator,10841,415076,JOHN CLARKE SENIOR LIVING,Type3,property_owner
16869,LANCASTER POLLARD MOR,lending,9632,366332,HOME AT TAYLOR'S POINTE,Type3,lender
15593,LANCASTER POLLARD MORTGAGE COMPANY,lending,9632,366332,HOME AT TAYLOR'S POINTE,Type3,lender
11955,LANDIS HOMES RETIREMENT COMMUNITY,owner_operator,10611,395797,LANDIS HOMES,Type3,property_owner
231,LIFESPACE COMMUNITIES,owner_operator,1750,105335,CONDOR REHABILITATION CENTER,Type2,property_owner
17789,"Lifespace Communities Inc, Life Care Retirement Communities Inc",other,1750,105335,CONDOR REHABILITATION CENTER,Type2,property_owner
14648,LPSNF/SMEDRA FAMILY,ownership,8635,345336,SIGNATURE HEALTHCARE OF ROANOKE RAPIDS,Type2,property_owner
176,MAGNOLIA MANOR SENIOR LIVING,owner_operator,2532,115582,HERITAGE OAKS,Type2,property_owner
10977,MERIWETHER HEALTHCARE LLC,owner_operator,2546,115603,WARM SPRINGS MEDICAL CENTER NURSING HOME,Type3,property_owner
180,MISSISSIPPI CARE CENTER,owner_operator,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
430,MONARCH HEALTHCARE MANAGEMENT,owner_operator,11233,445292,BEECH TREE HEALTH AND REHABILITATION,Type2,property_owner
222,NOLAND HEALTH,owner_operator,152,015369,OAKS ON PARKWOOD SKILLED NURSING FACILITY,Type2,property_owner
11257,"NORTHWEST FLORIDA HEALTHCARE, INC.",owner_operator,8635,345336,SIGNATURE HEALTHCARE OF ROANOKE RAPIDS,Type2,property_owner
63,O'NEILL HEALTHCARE,owner_operator,8956,365267,O'NEILL HEALTHCARE LAKEWOOD,Owner,facility_operator
16955,OHI ASSET AMFM LENDER LLC,lending,12245,515162,MCDOWELL HEALTHCARE CENTER,Owner,lender
10844,"OLD FOLKS MISSION CENTER,INC.",owner_operator,11313,445447,MISSION CONVALESCENT HOME,Type2,property_owner
65,PACS GROUP,owner_operator,10998,425368,"JOHNS ISLAND POST ACUTE, LLC",Type2,property_owner
13120,PARKWAY HEALTH & REHAB LLC,operating,6552,255273,PARKWAY HEALTH & REHAB LLC,Owner,facility_operator
536,PEACH HEALTH GROUP,owner_operator,2466,115494,MCRAE MANOR NURSING HOME,Type2,property_owner
11238,"PENDLETON MANOR, INC",owner_operator,12223,515124,PENDLETON MANOR,Type3,property_owner
12365,PINES OF SARASOTA HEALTHCARE LLC,owner_operator,1671,105147,PINES OF SARASOTA,1,property_owner
525,PLAINVIEW HEALTHCARE PARTNERS,owner_operator,11233,445292,BEECH TREE HEALTH AND REHABILITATION,Type2,property_owner
12180,PLEASANT VIEW RETIREMENT COMMUNITY,owner_operator,10602,395786,PLEASANT VIEW COMMUNITIES,Type3,property_owner
12175,"PLYMOUTH HARBOR, INC.",owner_operator,2093,105817,PLYMOUTH HARBOR INCORPORATED,Type3,property_owner
12309,"PROMENADE NURSING HOME, INC",owner_operator,8403,335827,THE GRAND REHABILITATION AND NRSG AT RIVER VALLEY,Type3,property_owner
14541,RICHARD GRAY BENNETT,owner_operator,8696,345417,HILLSIDE NURSING CENTER OF WAKE FOREST,Type2,property_owner
13678,"ROBERTS HEALTH CENTRE, INC.",owner_operator,10855,415104,ROBERTS HEALTH CENTRE INC,Type3,property_owner
13725,"ROLAND PARK PLACE, INC.",owner_operator,5232,215154,ROLAND PARK PLACE,Type3,property_owner
12099,SCANDINAVIAN HOME INC,owner_operator,10824,415051,SCANDINAVIAN HOME INC,Type3,property_owner
20798,Senior Choice Inc,other,8525,345183,CABARRUS HEALTH AND REHABILITATION,Type2,property_owner
13105,ST MARK VILLAGE INC,owner_operator,1776,105378,ST MARK VILLAGE,Type3,property_owner
12482,ST. BARBARAS MEMORIAL NURSING HOME INC,owner_operator,12173,515012,ST. BARBARA'S MEMORIAL NURSING HOME,Type3,property_owner
10788,"STANLEY TOTAL LIVING CENTER, INC",owner_operator,8584,345264,STANLEY TOTAL LIVING CENTER,Type2,property_owner
